tcp,http,SF;1,0.25,6;5,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,16;3,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,26;2,2;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,36;2,2;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.15,46;12,13;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.17,56;9,12;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,66;8,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.18,76;7,39;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,86;6,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.21,96;3,24;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,106;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,116;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.33,126;5,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.40,136;4,5;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.43,146;4,7;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,1.00,156;1,2;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.13,166;11,15;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.13,176;10,23;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.12,186;9,34;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.22,196;8,9;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.36,206;6,11;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.22,216;6,9;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.33,226;5,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,236;3,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.40,246;2,5;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;12,12;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.14,255;10,14;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.18,255;8,11;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.31,255;6,13;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.18,255;5,17;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;3,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.57,255;2,7;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.75,255;2,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.21,255;12,14;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.15,255;9,13;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;8,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.33,255;3,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.29,255;6,7;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.15,255;9,13;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.20,255;9,10;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.10,255;19,20;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.40,255;3,5;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.67,255;2,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.33,255;3,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;1,1;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.18,255;10,11;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.17,255;11,12;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.18,255;9,11;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.14,255;10,14;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.17,255;8,12;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.25,255;7,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.29,255;4,7;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.29,255;4,7;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.67,255;2,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;2,2;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.60,255;3,5;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.14,255;10,14;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.15,255;9,13;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.20,255;9,10;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.29,255;5,7;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.40,255;4,5;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.50,255;2,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;1,1;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.67,255;2,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.13,255;11,15;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;5,5;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.25,255;5,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;1,1;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.22,255;6,9;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;5,5;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.62,255;3,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;3,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;11,11;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.15,255;10,13;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.25,255;6,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.60,255;3,5;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;5,5;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.67,255;3,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.29,255;6,7;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.14,255;10,14;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.20,255;9,10;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,4;1,1;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.55,14;1,11;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,2;2,2;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,12;12,12;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,22;22,22;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,32;6,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,2;1,1;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,6;3,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,10;2,2;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.50,4;4,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.19,14;14,16;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,10;10,10;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.10,20;20,21;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,30;1,1;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,40;11,11;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,50;21,21;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,60;1,1;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,70;3,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,80;13,13;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.12,90;4,17;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,100;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,110;14,14;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,120;2,2;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,130;1,1;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.25,140;6,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.10,150;16,21;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,160;3,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,170;7,7;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,180;17,17;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,8;8,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,18;6,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.12,28;7,25;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.43,38;5,7;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,48;6,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,58;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,5;1,1;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,15;1,1;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,25;1,1;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,35;11,11;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.29,9;4,7;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,2;2,2;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,12;12,12;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,22;22,22;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,32;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,42;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,52;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,62;14,14;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,72;24,24;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.18,82;10,11;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.10,92;19,20;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.07,102;28,29;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.05,112;37,38;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,122;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,132;13,13;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,142;22,22;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,152;31,31;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,162;34,34;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,172;2,2;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,182;12,12;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,192;22,22;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,202;32,32;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,212;2,2;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,222;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,232;14,14;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,242;24,24;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,252;34,34;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;2,2;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;12,12;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;7,7;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;17,17;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;9,9;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;19,19;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;29,29;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;39,39;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;5,5;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;15,15;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;25,25;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;35,35;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;3,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;13,13;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;23,23;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;34,34;0.03,0.03,1.00,0.00,0.00;normal
tcp,http,SF;0,0.00,255;3,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;1,1;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.40,255;1,5;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;10,10;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;19,19;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;28,28;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;37,37;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;17,17;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;27,27;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;37,37;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;6,6;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;16,16;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;26,26;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;36,36;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.33,255;5,6;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;3,3;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;2,2;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.10,255;12,30;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.08,255;21,39;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.06,255;30,48;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.05,255;39,57;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;15,15;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;25,25;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;35,35;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;3,3;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.00,255;7,7;0.00,0.00,1.00,0.01,0.00;normal
tcp,http,SF;1,0.10,255;16,20;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.07,255;25,30;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;2,2;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;12,12;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;22,22;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;32,32;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;14,14;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.15,255;9,13;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.25,255;7,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.11,255;17,18;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.07,255;27,28;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;37,37;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;6,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;15,15;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.50,255;1,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;11,11;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;18,18;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;5,5;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;14,14;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;24,24;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;34,34;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.33,255;5,6;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.12,255;13,17;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.07,255;22,28;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.20,255;3,20;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.13,255;13,30;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.10,255;23,40;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.08,255;33,50;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.67,255;2,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.12,255;12,16;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.07,255;22,28;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;1,1;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.13,255;11,15;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.08,255;21,26;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;36,36;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;5,5;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.14,255;9,14;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;6,6;0.17,0.17,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;16,16;0.06,0.06,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;26,26;0.04,0.04,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;36,36;0.03,0.03,1.00,0.00,0.00;normal
tcp,http,SF;1,0.08,255;19,25;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.25,255;7,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;17,17;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;27,27;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;37,37;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;7,7;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;8,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;8,8;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.11,255;18,19;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;4,4;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;14,14;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;24,24;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;34,34;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.00,255;3,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,1.00,255;1,3;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.23,255;11,13;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.13,255;21,23;0.00,0.00,1.00,0.00,0.00;normal
tcp,http,SF;1,0.06,255;31,32;0.00,0.00,1.00,0.00,0.00;normal
